#SRX3540795 leaves:SRX3540796 leaves
0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	5836	3435	1635	857	396	396	1289	788
16	23496	11860	4875	1841	1864	1864	3415	1652
17	137031	81283	13842	6961	6181	6181	11603	6563
18	395295	283815	32269	21996	11313	11313	29690	20893
19	443974	342551	38019	29826	12534	12534	35472	28404
20	420106	316179	40730	34237	12777	12777	38005	32627
21	439535	362455	76597	92400	18856	18856	72460	86985
22	355450	279677	70475	89208	18123	18123	66708	83673
23	335812	279819	101910	155739	27281	27281	96556	142130
24	496979	514962	269885	470077	107083	107083	248214	404659
25	240103	190000	24241	22658	10216	10216	22468	21513
26	190396	152437	14794	10951	8830	8830	13353	10136
27	84003	66385	8188	6022	5662	5662	7177	5449
28	9916	6696	1938	1124	1104	1104	1550	1004
29	859	439	303	116	124	124	220	101
30	27	25	43	28	11	11	38	26
31	2	4	10	8	2	2	10	7
32	0	0	10	3	0	0	9	3
33	0	0	6	4	0	0	6	4
34	0	0	2	3	0	0	2	2
35	0	0	2	1	0	0	2	1
36	0	0	2	1	0	0	2	1
37	0	0	0	0	0	0	0	0
38	0	0	2	0	0	0	2	0
39	0	0	1	1	0	0	1	1
#SRX3540795 leaves:SRX3540797 leaves
0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	5851	2379	1620	1004	430	430	1255	868
16	23023	9817	5348	1604	1715	1715	3564	1506
17	136694	74520	14179	6729	6028	6028	11756	6409
18	394985	255928	32579	21927	11256	11256	29747	20946
19	443421	305742	38572	29483	12343	12343	35663	28176
20	419911	288317	40925	35039	12756	12756	38026	33542
21	439726	338113	76406	99547	19158	19158	72158	93761
22	355571	257940	70354	96106	18295	18295	66536	90004
23	336709	257029	101013	170434	28152	28152	95685	155038
24	507556	538987	259308	534332	114782	114782	240515	455748
