#SRX1134774 flowers_study1:SRX1134775 flowers_study1
0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	277768	196502	38558	35617	9978	9978	30898	31923
16	943427	964702	39959	38167	10304	10304	32537	34511
17	296800	158867	42386	42551	10887	10887	35247	38304
18	206202	146289	45187	46144	11562	11562	38098	41521
19	197495	167729	50929	59770	14659	14659	43202	53217
20	283104	260010	61481	81117	19691	19691	53217	71238
21	623425	694883	105637	176920	48372	48372	93878	150578
22	404651	512598	143928	244530	74363	74363	127972	204863
23	603431	554020	210479	347324	115305	115305	186029	288613
24	2123038	2883612	461190	792821	374256	374256	399254	628244
25	210468	192704	40857	48815	12913	12913	35374	43531
26	293270	184842	16439	11921	4966	4966	12956	10872
27	189842	110781	13905	8584	4300	4300	10371	7824
28	96516	52611	12142	7431	4105	4105	9274	6824
29	148535	95873	11713	6569	3898	3898	8713	6024
30	106424	83137	11456	6007	3813	3813	8328	5521
31	388356	562418	10756	5726	3603	3603	7727	5240
32	210958	193125	10160	5345	3381	3381	7353	4871
33	137792	153303	9337	4983	3287	3287	6970	4511
34	89990	70092	8707	4493	3048	3048	6399	4057
35	90204	68723	8325	3974	2888	2888	6000	3584
36	73605	45731	7866	3597	2617	2617	5542	3279
37	63710	39089	7149	3351	2443	2443	5135	3002
38	46898	24162	7092	3116	2281	2281	4922	2826
39	108422	125770	6733	3094	2220	2220	4814	2824
40	66625	39968	6311	3009	2073	2073	4469	2721
41	71379	29074	6561	2638	1944	1944	4405	2412
42	43746	28755	5662	2398	1825	1825	3944	2210
43	38904	16913	5556	2216	1730	1730	3775	2010
44	41125	14727	5087	2065	1596	1596	3485	1884
45	27776	12056	4647	1880	1551	1551	3273	1700
46	39294	11172	4527	1762	1423	1423	3107	1557
47	22704	11280	4378	1716	1352	1352	2928	1529
48	21859	8515	4239	1483	1288	1288	2781	1313
49	32000	8463	3861	1464	1236	1236	2733	1305
50	22697	7212	3766	1359	1187	1187	2579	1232
51	16272	6461	3620	1282	1068	1068	2508	1144
52	14810	5279	3429	1203	1050	1050	2377	1087
53	27537	8869	3755	1131	974	974	2351	1021
54	17850	8200	3423	1138	923	923	2215	984
55	24727	9259	3045	980	890	890	2100	886
56	22007	8928	2759	919	861	861	1932	827
57	12768	5843	2782	872	790	790	1872	791
