#SRX100850 leaves:SRX100851 leaves
0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	8189	16850	3015	6091	1214	1214	2417	3882
16	16840	215592	2899	11047	1507	1507	2242	5725
17	48364	136932	6435	25917	3379	3379	4964	14241
18	228894	273979	21429	27756	6865	6865	15642	17060
19	333919	360424	33212	38109	9087	9087	23956	23237
20	444472	523146	47735	55836	12293	12293	34027	33370
21	7020012	9463892	130003	167979	37289	37289	91282	94763
22	1104977	1086664	155924	148811	39738	39738	106207	86837
23	987947	843936	301012	238985	87079	87079	195576	136915
24	3434926	2714532	799048	475929	270999	270999	478318	267369
25	377015	255018	54144	27464	9308	9308	35977	17507
26	200012	97280	19945	7252	3869	3869	12845	4821
27	142844	50892	14992	4593	2909	2909	9154	3176
28	52678	15278	9878	1939	1596	1596	5274	1365
29	6637	2409	2920	469	450	450	1461	339
30	598	291	392	151	85	85	247	113
31	103	103	94	51	21	21	65	43
32	16	24	40	34	6	6	29	23
33	6	7	22	20	4	4	15	15
34	4	1	9	3	1	1	9	3
35	8	7	5	1	1	1	5	1
36	0	0	2	1	0	0	2	1
37	0	0	0	0	0	0	0	0
38	0	0	1	0	0	0	1	0
#SRX100850 leaves:SRX100852 leaves
0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	8324	27738	2880	7576	1298	1298	2333	4443
16	17232	300367	2507	29460	1778	1778	1971	13059
17	49049	266760	5750	39903	3817	3817	4526	21940
18	230659	485752	19664	36028	7807	7807	14700	24173
19	335924	579824	31207	45845	10109	10109	22934	31020
20	446913	712533	45294	59135	13416	13416	32904	40216
21	7021100	7968178	128915	152015	37752	37752	90819	99707
22	1114701	1277223	146200	166062	44539	44539	101406	108801
23	1001969	1076568	286990	256658	93704	93704	188951	163587
24	3510395	3130469	723579	561658	302949	302949	446368	343519
