#SRX19147839 uninfected_flowers:SRX19147840 uninfected_flowers
0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	166056	140182	26927	22313	7043	7043	23418	20396
16	477226	363028	26850	22315	6793	6793	23452	20410
17	92798	83244	29541	25814	7047	7047	26280	23714
18	107975	88579	34797	30049	8067	8067	30922	27519
19	139585	121486	45249	41593	11525	11525	40539	37826
20	195026	167061	65728	60554	17844	17844	58855	54603
21	410455	422565	126514	119111	42217	42217	112449	105917
22	337382	355913	187038	179044	70696	70696	164143	156199
23	459181	467649	317199	276398	124914	124914	273714	239422
24	1558383	1656556	537162	489534	288933	288933	452513	412222
25	99104	106223	31032	27923	7385	7385	28116	25520
26	75179	74296	8139	6379	2710	2710	7143	5785
27	35309	30236	6272	4475	2370	2370	5396	4046
28	29159	23380	5698	4150	2142	2142	4905	3711
29	44695	36909	5228	3694	2119	2119	4484	3274
30	42046	32743	4811	3489	2053	2053	4114	3133
31	282105	225645	4442	3154	1951	1951	3863	2799
32	71747	74625	4262	2954	1838	1838	3666	2633
33	97127	143335	3891	2763	1712	1712	3331	2441
34	65715	48745	3571	2405	1554	1554	3042	2143
35	57710	46172	3207	2302	1431	1431	2637	2022
36	41548	26869	3077	2041	1292	1292	2553	1789
37	24696	15632	2591	1940	1124	1124	2225	1708
38	13378	9535	2505	1659	1033	1033	2136	1421
39	18693	15155	2320	1531	908	908	1930	1362
40	10642	8839	2009	1393	806	806	1718	1249
#SRX19147839 uninfected_flowers:SRX19147841 uninfected_flowers
0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	167085	186237	25898	29622	7747	7747	22714	27056
16	478004	562010	26072	29508	7200	7200	23045	27044
17	93366	113839	28973	32870	7424	7424	25903	30169
18	108844	112855	33928	37909	8566	8566	30423	34863
19	140329	165876	44505	50883	12075	12075	39989	46245
20	196306	209484	64448	74321	18845	18845	57854	67203
21	412547	447674	124422	142856	43934	43934	110732	126729
22	343209	365602	181211	219138	75137	75137	159702	190493
23	476009	505561	300371	352207	137031	137031	261597	301472
24	1583661	1644522	511884	576953	306469	306469	434977	480370
25	99171	100496	30965	30090	7423	7423	28078	27718
26	75267	93852	8051	7538	2768	2768	7085	6879
27	35624	33460	5957	5667	2519	2519	5247	5105
28	29460	28286	5397	4983	2337	2337	4710	4488
29	44868	43041	5055	4523	2199	2199	4404	4079
30	42151	37153	4706	4262	2081	2081	4086	3857
31	282158	215637	4389	3959	1994	1994	3820	3548
32	71804	98657	4205	3679	1853	1853	3651	3285
33	97201	277226	3817	3350	1758	1758	3285	2990
34	65826	76151	3460	3071	1586	1586	3010	2737
35	57856	76066	3061	2726	1440	1440	2628	2418
36	41672	43770	2953	2360	1313	1313	2532	2118
37	24790	23204	2497	2197	1201	1201	2148	1940
38	13537	11899	2346	2027	1118	1118	2051	1780
39	18830	15491	2183	1783	982	982	1856	1590
40	10749	10066	1902	1571	858	858	1666	1388
#SRX19147839 uninfected_flowers:SRX180053 TuMVinfected_flowers
0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0
13	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0
15	126998	156570	65985	70182	1693	1693	28768	6112
16	0	0	504076	0	0	0	30245	0
17	0	0	122339	0	0	0	33327	0
18	0	0	142772	0	0	0	38989	0
19	0	0	184834	0	0	0	52064	0
20	0	0	260754	0	0	0	76699	0
21	0	0	536969	0	0	0	154666	0
22	0	0	524420	0	0	0	234839	0
23	0	0	776380	0	0	0	398628	0
24	0	0	2095545	0	0	0	741446	0
25	0	0	130136	0	0	0	35501	0
26	0	0	83318	0	0	0	9853	0
27	0	0	41581	0	0	0	7766	0
28	0	0	34857	0	0	0	7047	0
29	0	0	49923	0	0	0	6603	0
30	0	0	46857	0	0	0	6167	0
31	0	0	286547	0	0	0	5814	0
32	0	0	76009	0	0	0	5504	0
33	0	0	101018	0	0	0	5043	0
34	0	0	69286	0	0	0	4596	0
35	0	0	60917	0	0	0	4068	0
36	0	0	44625	0	0	0	3845	0
37	0	0	27287	0	0	0	3349	0
38	0	0	15883	0	0	0	3169	0
39	0	0	21013	0	0	0	2838	0
40	0	0	12651	0	0	0	2524	0
